615.6612623636179,56.37197919853166
926.2326197615229,70.05745763893731
1500.7072049054675,30.069749616760348
1255.1928968026039,108.7565575339843
653.0466539196941,222.62676864244742
739.8339523367379,343.95017022593623
1172.2628079189965,418.0051382801874
1483.8374489417008,427.4378017081322
552.7117736039329,641.0264717004916
907.0903434106252,655.6301731728794
1328.6340700887015,714.8899229315108
476.0195813639433,774.0828269187485
126.10950062280602,864.5881553617937
1372.3187140305615,878.2311966660052
349.34065006331787,934.8710426340228
713.3128801431127,978.3512224209899
1093.6354617746633,990.7671049523659
